#Bump,Camber,Caster,Toe,SteerAngle,SteerRack-0.0010499984250007055,0.0,0.0,0.0,nan,0.0
-----------------------------------------0.1484451888735371,-0.059687289495379756,0.00027989399257695956,0.0015021454552767081,-6.424662382197737e-05,0.0
-----------------------------------------0.14939540126304954,-0.06198041248793505,0.0009906901825380721,0.008274954837406876,0.0002491755356031467,0.0
-----------------------------------------0.15034426909495904,-0.06061573793677286,0.0003148653172315679,0.0020079138385358025,-2.0761193602571054e-05,0.0
-----------------------------------------0.15129178382946137,-0.06290772023678332,0.00103427496316048,0.00877697920637572,0.00029716937393174317,0.0
-----------------------------------------0.15223793693893056,-0.0615453574425022,0.0003508223833047982,0.0025143594934699935,2.3760473669812066e-05,0.0
-----------------------------------------0.15318271990799495,-0.06383614276475588,0.001078815022907663,0.009279643174217726,0.0003461741699165254,0.0
-----------------------------------------0.15412612423361416,-0.06247608199189854,0.0003877671050290124,0.003021459338405041,6.930876690843143e-05,0.0
-----------------------------------------0.15506814142515557,-0.0647656143514014,0.0011243117589570333,0.009782922626136493,0.0003961799697712801,0.0
-----------------------------------------0.15600876300447075,-0.06340784559579694,0.00042570109919645244,0.003529187129828226,0.00011587355705441581,0.0
-----------------------------------------0.15694798050597208,-0.0656960692326465,0.001170766225073801,0.010286790198496945,0.0004471763253889752,0.0
-----------------------------------------0.15788578547670828,-0.06434058222542795,0.0004646256351326307,0.004037513607297748,0.00016344424057793334,0.0
-----------------------------------------0.15882216947644076,-0.06662744162330572,0.00121817914512161,0.010791215907065561,0.0004991523506115545,0.0
-----------------------------------------0.15975712407772014,-0.06527422577937687,0.0005045416501320099,0.004546407113046617,0.00021200979515492146,0.0
-----------------------------------------0.1606906408659612,-0.0675596656176319,0.0012665509065531778,0.01129616758590012,0.0005520967741166108,0.0
-----------------------------------------0.1616227114395191,-0.06620870999287774,0.0005454497408135251,0.005055834037478902,0.0002615588384243055,0.0
-----------------------------------------0.162553327409765,-0.06849267511472452,0.001315881555464606,0.011801611357335703,0.0006059980011270816,0.0
-----------------------------------------0.1634824804011613,-0.06714396839624498,0.0005873501713345703,0.005565759401619819,0.0003120796978308835,0.0
-----------------------------------------0.16441016205133765,-0.06942640382786744,0.0013661708418924872,0.012307512453625765,0.0006608441883506187,0.0
-----------------------------------------0.16533636401116533,-0.06807993427263032,0.0006302429122329508,0.006076147544826138,0.000363560473570267,0.0
-----------------------------------------0.16626107794483275,-0.0703607850961192,0.0014174181708443208,0.012813835221196354,0.0007166232860700531,0.0
-----------------------------------------0.16718429552992112,-0.06901654052025522,0.0006741275635001293,0.006586962011816184,0.0004159890916236996,0.0
-----------------------------------------0.16810600845747817,-0.071295751971596,0.0014696226336499245,0.01332054372881448,0.0007733231026259107,0.0
-----------------------------------------0.16902620843209382,-0.06995371972119103,0.0007190034284962547,0.007098166226728488,0.00046935333776618415,0.0
-----------------------------------------0.1699448871719745,-0.07223123714325595,0.001522783023845067,0.013827601928828193,0.0008309313148349253,0.0
-----------------------------------------0.17086203640901765,-0.07089140409888418,0.0007648695143304368,0.007609723654832857,0.0005236408860048331,0.0
-----------------------------------------0.17177764788888655,-0.07316717291433435,0.0015768978270127366,0.014334973785252558,0.0008894355011934872,0.0
-----------------------------------------0.17269171337108397,-0.07182952549481657,0.000811724515929589,0.008121597822238938,0.0005788393200378604,0.0
-----------------------------------------0.17360422462902655,-0.07410349127871796,0.0016319652693215932,0.014842623639173956,0.000948823159090412,0.0
-----------------------------------------0.1745151734501195,-0.07276801543001475,0.0008595668840146825,0.00863375272421667,0.000634936139410852,0.0
-----------------------------------------0.1754245516358293,-0.07504012387771564,0.0016879833271340357,0.015350516243510479,0.0010090817070479313,0.0
-----------------------------------------0.1763323510017585,-0.07370680508330811,0.0009083948135802305,0.009146152836728432,0.0006919187799535179,0.0
-----------------------------------------0.17723856337771896,-0.0759770020308763,0.0017449497343613727,0.015858616909693448,0.0010701985094853375,0.0
-----------------------------------------0.17814318060780526,-0.07464582525546387,0.0009582062213217656,0.009658762957384742,0.0007497746140501468,0.0
-----------------------------------------0.17904619455046866,-0.07691405666886654,0.0018028619299028843,0.016366891068955797,0.001132160857564519,0.0
-----------------------------------------0.17994759707858968,-0.07558500644147734,0.0010089987535027228,0.010171548202117096,0.0008084909481108027,0.0
-----------------------------------------0.18084738007955148,-0.07785121840694759,0.0018617170734408033,0.0168753043637728,0.0011949559738944245,0.0
-----------------------------------------0.18174553545531347,-0.07652427879773828,0.0010607697533671666,0.010684473701113827,0.0008680550046561557,0.0
-----------------------------------------0.1826420551224831,-0.07878841763143071,0.001921512087098109,0.01738382276596329,0.0012585709972045742,0.0
-----------------------------------------0.18353693101238946,-0.07746357227069339,0.0011135163491492997,0.0111975050565964,0.000928453921943176,0.0
-----------------------------------------0.1844301550711556,-0.07972558446946847,0.0019822436626523985,0.017892412569160875,0.0013229929791637428,0.0
-----------------------------------------0.18532171925977087,-0.07840281648602525,0.0011672353914705818,0.011710607886894427,0.0009896747379857468,0.0
-----------------------------------------0.18621161555416385,-0.080662648702311,0.002043908170313142,0.018401039769039708,0.0013882088650447168,0.0
-----------------------------------------0.18709983594527377,-0.0793419408276325,0.0012219234352521756,0.012223747727559804,0.0010517043934598564,0.0
-----------------------------------------0.18798637243912297,-0.08159953994675605,0.0021065017434877043,0.01890967054546543,0.0014542055002201447,0.0
-----------------------------------------0.18887121705688928,-0.0802808744755082,0.0012775767888513893,0.01273689021936648,0.0011145297198350515,0.0
-----------------------------------------0.18975436183497696,-0.08253618760860977,0.002170020264805034,0.019418271157601228,0.0015209696284615372,0.0
