#time,V_x,k,SlipAngle,LateralForce,DynamicS,AbsVy,
1448,[8.29732758e-17],10000,[0.],0.0,[0.]
1449,[3.40714728e-17],10000,[0.],0.0,[0.]
1450,[1.34945174e-16],10000,[0.],0.0,[0.]
1451,[-4.38815395e-17],10000,[-0.],0.0,[0.]
1452,[-9.74115963e-17],10000,[-0.],0.0,[0.]
1453,[1.10703464e-16],10000,[0.],0.0,[0.]
1454,[3.35975512e-17],10000,[0.],0.0,[0.]
1455,[-8.79467098e-17],10000,[-0.],0.0,[0.]
1456,[1.84509042e-17],10000,[0.],0.0,[0.]
1457,[4.93573991e-17],10000,[0.],0.0,[0.]
1458,[8.75071017e-17],10000,[0.],0.0,[0.]
1459,[-7.54148428e-17],10000,[-0.],0.0,[0.]
1460,[9.92510344e-17],10000,[0.],0.0,[0.]
1461,[2.14995007e-17],10000,[0.],0.0,[0.]
1462,[-5.42242105e-17],10000,[-0.],0.0,[0.]
1463,[9.10747899e-17],10000,[0.],0.0,[0.]
1464,[1.1732048e-17],10000,[0.],0.0,[0.]
1465,[-5.20726398e-17],10000,[-0.],0.0,[0.]
1466,[-1.19673525e-17],10000,[-0.],0.0,[0.]
1467,[-1.29966844e-16],10000,[-0.],0.0,[0.]
1468,[9.14265598e-17],10000,[0.],0.0,[0.]
1469,[-5.1567976e-17],10000,[-0.],0.0,[0.]
1470,[1.54924756e-16],10000,[0.],0.0,[0.]
1471,[1.2222036e-18],10000,[0.],0.0,[0.]
1472,[-1.08014052e-16],10000,[-0.],0.0,[0.]
1473,[1.20895787e-16],10000,[0.],0.0,[0.]
1474,[2.53655816e-18],10000,[0.],0.0,[0.]
1475,[-1.66520872e-17],10000,[-0.],0.0,[0.]
1476,[-2.90499085e-17],10000,[-0.],0.0,[0.]
1477,[-4.901406e-18],10000,[-0.],0.0,[0.]
1478,[-3.92434093e-17],10000,[-0.],0.0,[0.]
1479,[4.04134904e-17],10000,[0.],0.0,[0.]
1480,[-1.22331642e-16],10000,[-0.],0.0,[0.]
1481,[5.31983132e-17],10000,[0.],0.0,[0.]
1482,[-1.22932394e-16],10000,[-0.],0.0,[0.]
1483,[8.36646081e-17],10000,[0.],0.0,[0.]
1484,[1.31303796e-16],10000,[0.],0.0,[0.]
1485,[1.02280786e-17],10000,[0.],0.0,[0.]
1486,[-1.16238575e-16],10000,[-0.],0.0,[0.]
1487,[1.36571021e-17],10000,[0.],0.0,[0.]
1488,[-1.15836059e-16],10000,[-0.],0.0,[0.]
1489,[-3.79892695e-17],10000,[-0.],0.0,[0.]
1490,[-1.05767215e-16],10000,[-0.],0.0,[0.]
1491,[-6.14807829e-17],10000,[-0.],0.0,[0.]
1492,[-2.14256352e-17],10000,[-0.],0.0,[0.]
1493,[-8.00822486e-18],10000,[-0.],0.0,[0.]
1494,[-3.72235907e-17],10000,[-0.],0.0,[0.]
1495,[1.34026046e-17],10000,[0.],0.0,[0.]
1496,[-3.49100672e-17],10000,[-0.],0.0,[0.]
1497,[-1.78303233e-16],10000,[-0.],0.0,[0.]
1498,[-2.6285623e-17],10000,[-0.],0.0,[0.]
1499,[5.68954336e-17],10000,[0.],0.0,[0.]
1500,[3.17546106e-17],10000,[0.],0.0,[0.]
1501,[7.41843388e-17],10000,[0.],0.0,[0.]
1502,[-5.32382384e-17],10000,[-0.],0.0,[0.]
1503,[3.65008878e-17],10000,[0.],0.0,[0.]
1504,[-2.14058841e-17],10000,[-0.],0.0,[0.]
1505,[-1.01671253e-16],10000,[-0.],0.0,[0.]
1506,[9.85902147e-17],10000,[0.],0.0,[0.]
1507,[4.79113584e-17],10000,[0.],0.0,[0.]
1508,[-5.3696565e-18],10000,[-0.],0.0,[0.]
1509,[-2.37499204e-17],10000,[-0.],0.0,[0.]
1510,[-3.18773653e-17],10000,[-0.],0.0,[0.]
1511,[1.45409857e-16],10000,[0.],0.0,[0.]
1512,[9.30938765e-17],10000,[0.],0.0,[0.]
1513,[-1.04725893e-16],10000,[-0.],0.0,[0.]
1514,[1.1947049e-16],10000,[0.],0.0,[0.]
1515,[4.05586393e-17],10000,[0.],0.0,[0.]
1516,[-2.40871231e-17],10000,[-0.],0.0,[0.]
1517,[1.58915668e-17],10000,[0.],0.0,[0.]
1518,[-9.28983061e-17],10000,[-0.],0.0,[0.]
1519,[-4.81450635e-17],10000,[-0.],0.0,[0.]
1520,[8.13620745e-18],10000,[0.],0.0,[0.]
1521,[-8.96777194e-17],10000,[-0.],0.0,[0.]
1522,[-6.46211531e-17],10000,[-0.],0.0,[0.]
1523,[-1.27836284e-17],10000,[-0.],0.0,[0.]
1524,[-4.24676811e-17],10000,[-0.],0.0,[0.]
1525,[-1.8483515e-17],10000,[-0.],0.0,[0.]
1526,[-8.98313282e-18],10000,[-0.],0.0,[0.]
1527,[-3.97232295e-17],10000,[-0.],0.0,[0.]
1528,[-2.57459968e-17],10000,[-0.],0.0,[0.]
1529,[-5.48093034e-18],10000,[-0.],0.0,[0.]
1530,[-3.267514e-17],10000,[-0.],0.0,[0.]
1531,[5.86861533e-17],10000,[0.],0.0,[0.]
1532,[-2.8486949e-17],10000,[-0.],0.0,[0.]
1533,[4.94764772e-17],10000,[0.],0.0,[0.]
1534,[1.4699484e-17],10000,[0.],0.0,[0.]
1535,[5.29793559e-17],10000,[0.],0.0,[0.]
1536,[4.68164838e-17],10000,[0.],0.0,[0.]
1537,[-5.24474704e-17],10000,[-0.],0.0,[0.]
1538,[2.71604781e-17],10000,[0.],0.0,[0.]
1539,[4.31326963e-17],10000,[0.],0.0,[0.]
1540,[-1.06074843e-16],10000,[-0.],0.0,[0.]
1541,[4.1876989e-11],10000,[0.],0.0,[0.]
1542,[6.23187492e-11],10000,[0.],0.0,[0.]
1543,[5.37115859e-11],10000,[0.],0.0,[0.]
1544,[4.37242099e-11],10000,[0.],0.0,[0.]
1545,[3.53031975e-11],10000,[0.],0.0,[0.]
1546,[2.84710023e-11],10000,[0.],0.0,[0.]
1547,[2.29586899e-11],10000,[0.],0.0,[0.]
1548,[1.85142542e-11],10000,[0.],0.0,[0.]
1549,[1.4931909e-11],10000,[0.],0.0,[0.]
1550,[1.20441385e-11],10000,[0.],0.0,[0.]
1551,[9.7159589e-12],10000,[0.],0.0,[0.]
1552,[7.83890211e-12],10000,[0.],0.0,[0.]
1553,[6.3253417e-12],10000,[0.],0.0,[0.]
1554,[5.10483208e-12],10000,[0.],0.0,[0.]
1555,[4.12056072e-12],10000,[0.],0.0,[0.]
1556,[3.32700677e-12],10000,[0.],0.0,[0.]
1557,[2.68670171e-12],10000,[0.],0.0,[0.]
1558,[2.17010576e-12],10000,[0.],0.0,[0.]
1559,[1.75361456e-12],10000,[0.],0.0,[0.]
1560,[1.41725352e-12],10000,[0.],0.0,[0.]
1561,[1.14589014e-12],10000,[0.],0.0,[0.]
1562,[9.27017534e-13],10000,[0.],0.0,[0.]
1563,[7.50253391e-13],10000,[0.],0.0,[0.]
1564,[6.07530682e-13],10000,[0.],0.0,[0.]
1565,[4.92186695e-13],10000,[0.],0.0,[0.]
1566,[3.98837559e-13],10000,[0.],0.0,[0.]
1567,[3.23308109e-13],10000,[0.],0.0,[0.]
1568,[2.62433828e-13],10000,[0.],0.0,[0.]
1569,[2.13252176e-13],10000,[0.],0.0,[0.]
1570,[1.7341007e-13],10000,[0.],0.0,[0.]
1571,[1.4093869e-13],10000,[0.],0.0,[0.]
1572,[1.14870135e-13],10000,[0.],0.0,[0.]
1573,[9.36838187e-14],10000,[0.],0.0,[0.]
1574,[7.6581628e-14],10000,[0.],0.0,[0.]
1575,[6.25352159e-14],10000,[0.],0.0,[0.]
1576,[5.12470805e-14],10000,[0.],0.0,[0.]
1577,[4.2080595e-14],10000,[0.],0.0,[0.]
1578,[3.46389931e-14],10000,[0.],0.0,[0.]
1579,[2.85467839e-14],10000,[0.],0.0,[0.]
1580,[2.35049372e-14],10000,[0.],0.0,[0.]
1581,[1.95339708e-14],10000,[0.],0.0,[0.]
1582,[1.60760678e-14],10000,[0.],0.0,[0.]
1583,[1.34701887e-14],10000,[0.],0.0,[0.]
1584,[1.10715522e-14],10000,[0.],0.0,[0.]
1585,[9.26923779e-15],10000,[0.],0.0,[0.]
1586,[7.6442107e-15],10000,[0.],0.0,[0.]
1587,[6.44379884e-15],10000,[0.],0.0,[0.]
1588,[5.38487093e-15],10000,[0.],0.0,[0.]
1589,[4.70616519e-15],10000,[0.],0.0,[0.]
1590,[3.96487148e-15],10000,[0.],0.0,[0.]
1591,[3.44709618e-15],10000,[0.],0.0,[0.]
1592,[2.99192582e-15],10000,[0.],0.0,[0.]
1593,[2.26766187e-15],10000,[0.],0.0,[0.]
1594,[2.22715455e-15],10000,[0.],0.0,[0.]
1595,[2.08485553e-15],10000,[0.],0.0,[0.]
1596,[1.72275108e-15],10000,[0.],0.0,[0.]
1597,[1.44762252e-15],10000,[0.],0.0,[0.]
1598,[1.33259016e-15],10000,[0.],0.0,[0.]
1599,[1.17335848e-15],10000,[0.],0.0,[0.]
1600,[1.12293263e-15],10000,[0.],0.0,[0.]
1601,[9.09341603e-16],10000,[0.],0.0,[0.]
1602,[8.52924307e-16],10000,[0.],0.0,[0.]
1603,[5.4307957e-16],10000,[0.],0.0,[0.]
1604,[4.4584381e-16],10000,[0.],0.0,[0.]
1605,[3.4199429e-16],10000,[0.],0.0,[0.]
1606,[3.72979155e-16],10000,[0.],0.0,[0.]
1607,[3.50122456e-16],10000,[0.],0.0,[0.]
1608,[3.29459575e-16],10000,[0.],0.0,[0.]
1609,[3.39655949e-16],10000,[0.],0.0,[0.]
1610,[2.6782693e-16],10000,[0.],0.0,[0.]
1611,[3.23096519e-16],10000,[0.],0.0,[0.]
1612,[2.74981173e-16],10000,[0.],0.0,[0.]
1613,[4.57299891e-16],10000,[0.],0.0,[0.]
1614,[2.89046802e-16],10000,[0.],0.0,[0.]
1615,[2.85979681e-16],10000,[0.],0.0,[0.]
1616,[3.42508503e-16],10000,[0.],0.0,[0.]
1617,[3.10155162e-16],10000,[0.],0.0,[0.]
1618,[3.44481653e-16],10000,[0.],0.0,[0.]
1619,[1.7720216e-16],10000,[0.],0.0,[0.]
1620,[3.03800606e-16],10000,[0.],0.0,[0.]
1621,[2.21327456e-16],10000,[0.],0.0,[0.]
1622,[1.91929785e-16],10000,[0.],0.0,[0.]
1623,[2.52822964e-16],10000,[0.],0.0,[0.]
1624,[2.75678816e-16],10000,[0.],0.0,[0.]
1625,[2.95963861e-16],10000,[0.],0.0,[0.]
1626,[3.16732155e-16],10000,[0.],0.0,[0.]
1627,[2.94659011e-16],10000,[0.],0.0,[0.]
1628,[2.93708896e-16],10000,[0.],0.0,[0.]
1629,[3.09710965e-16],10000,[0.],0.0,[0.]
1630,[3.04485972e-16],10000,[0.],0.0,[0.]
1631,[2.30549106e-16],10000,[0.],0.0,[0.]
1632,[3.34671111e-16],10000,[0.],0.0,[0.]
1633,[2.57176852e-16],10000,[0.],0.0,[0.]
1634,[3.17350338e-16],10000,[0.],0.0,[0.]
1635,[3.07035458e-16],10000,[0.],0.0,[0.]
1636,[3.59022626e-16],10000,[0.],0.0,[0.]
1637,[2.47726007e-16],10000,[0.],0.0,[0.]
1638,[1.59151237e-16],10000,[0.],0.0,[0.]
1639,[2.10344842e-16],10000,[0.],0.0,[0.]
1640,[1.70904845e-16],10000,[0.],0.0,[0.]
1641,[2.9559891e-16],10000,[0.],0.0,[0.]
1642,[-9.91974647e-17],10000,[-0.],0.0,[0.]
1643,[5.21348605e-17],10000,[0.],0.0,[0.]
1644,[9.8679372e-17],10000,[0.],0.0,[0.]
1645,[-4.98755315e-17],10000,[-0.],0.0,[0.]
1646,[-9.60098444e-17],10000,[-0.],0.0,[0.]
1647,[-9.89573756e-17],10000,[-0.],0.0,[0.]
1648,[-4.22373662e-17],10000,[-0.],0.0,[0.]
1649,[-4.50956279e-17],10000,[-0.],0.0,[0.]
1650,[-6.58306367e-17],10000,[-0.],0.0,[0.]
1651,[-2.67481275e-17],10000,[-0.],0.0,[0.]
1652,[-1.48476607e-16],10000,[-0.],0.0,[0.]
1653,[-4.53775698e-17],10000,[-0.],0.0,[0.]
1654,[-7.55009164e-17],10000,[-0.],0.0,[0.]
1655,[-3.8154028e-17],10000,[-0.],0.0,[0.]
1656,[-1.4368804e-16],10000,[-0.],0.0,[0.]
1657,[-9.93625506e-17],10000,[-0.],0.0,[0.]
1658,[-1.19226544e-16],10000,[-0.],0.0,[0.]
1659,[-1.01086683e-16],10000,[-0.],0.0,[0.]
1660,[-1.1488713e-16],10000,[-0.],0.0,[0.]
1661,[3.35853439e-17],10000,[0.],0.0,[0.]
1662,[-3.00960512e-17],10000,[-0.],0.0,[0.]
1663,[-1.36582646e-17],10000,[-0.],0.0,[0.]
1664,[-6.78685283e-17],10000,[-0.],0.0,[0.]
1665,[-2.86490456e-18],10000,[-0.],0.0,[0.]
1666,[1.1271174e-16],10000,[0.],0.0,[0.]
1667,[-2.99018593e-17],10000,[-0.],0.0,[0.]
1668,[2.00968837e-17],10000,[0.],0.0,[0.]
1669,[2.61565132e-17],10000,[0.],0.0,[0.]
1670,[-6.2175771e-17],10000,[-0.],0.0,[0.]
1671,[-7.41885482e-17],10000,[-0.],0.0,[0.]
1672,[-2.75962778e-17],10000,[-0.],0.0,[0.]
1673,[-1.25444193e-17],10000,[-0.],0.0,[0.]
1674,[-9.78864735e-17],10000,[-0.],0.0,[0.]
1675,[-1.41898658e-17],10000,[-0.],0.0,[0.]
1676,[-1.4664619e-16],10000,[-0.],0.0,[0.]
1677,[-6.8769934e-17],10000,[-0.],0.0,[0.]
1678,[-1.05840186e-16],10000,[-0.],0.0,[0.]
1679,[-1.40459378e-16],10000,[-0.],0.0,[0.]
1680,[-3.55301786e-18],10000,[-0.],0.0,[0.]
1681,[-4.23123058e-17],10000,[-0.],0.0,[0.]
1682,[-7.97146651e-17],10000,[-0.],0.0,[0.]
1683,[-1.58273672e-16],10000,[-0.],0.0,[0.]
1684,[7.27799861e-17],10000,[0.],0.0,[0.]
1685,[1.29507281e-17],10000,[0.],0.0,[0.]
1686,[-9.39243847e-17],10000,[-0.],0.0,[0.]
1687,[-2.57733208e-17],10000,[-0.],0.0,[0.]
1688,[-7.73455315e-17],10000,[-0.],0.0,[0.]
1689,[-8.62380246e-17],10000,[-0.],0.0,[0.]
1690,[-1.04732299e-16],10000,[-0.],0.0,[0.]
1691,[-7.99126813e-17],10000,[-0.],0.0,[0.]
1692,[-8.22734204e-17],10000,[-0.],0.0,[0.]
1693,[-6.52724904e-17],10000,[-0.],0.0,[0.]
1694,[-1.25496538e-17],10000,[-0.],0.0,[0.]
1695,[-3.79280921e-17],10000,[-0.],0.0,[0.]
1696,[-1.10636782e-16],10000,[-0.],0.0,[0.]
1697,[-8.09853011e-18],10000,[-0.],0.0,[0.]
1698,[-6.15238526e-17],10000,[-0.],0.0,[0.]
1699,[-1.24926111e-16],10000,[-0.],0.0,[0.]
1700,[-4.86814921e-17],10000,[-0.],0.0,[0.]
1701,[-7.10228693e-17],10000,[-0.],0.0,[0.]
1702,[-7.93283057e-20],10000,[-0.],0.0,[0.]
1703,[-9.86909832e-17],10000,[-0.],0.0,[0.]
1704,[3.53990062e-17],10000,[0.],0.0,[0.]
1705,[-4.03418218e-17],10000,[-0.],0.0,[0.]
1706,[-4.43906083e-18],10000,[-0.],0.0,[0.]
1707,[-4.45853656e-17],10000,[-0.],0.0,[0.]
1708,[-3.20390452e-17],10000,[-0.],0.0,[0.]
1709,[-9.41739581e-17],10000,[-0.],0.0,[0.]
1710,[8.24385768e-11],10000,[0.],0.0,[0.]
1711,[-2.0617016e-09],10000,[-0.],0.0,[0.]
1712,[-2.00959152e-09],10000,[-0.],0.0,[0.]
1713,[-1.7088116e-09],10000,[-0.],0.0,[0.]
1714,[-1.41131236e-09],10000,[-0.],0.0,[0.]
1715,[-1.15646652e-09],10000,[-0.],0.0,[0.]
1716,[-9.45485704e-10],10000,[-0.],0.0,[0.]
1717,[-7.72461295e-10],10000,[-0.],0.0,[0.]
1718,[-6.3094819e-10],10000,[-0.],0.0,[0.]
1719,[-5.15299194e-10],10000,[-0.],0.0,[0.]
1720,[-4.2081109e-10],10000,[-0.],0.0,[0.]
1721,[-3.43620235e-10],10000,[-0.],0.0,[0.]
1722,[-2.8056498e-10],10000,[-0.],0.0,[0.]
1723,[-2.29060437e-10],10000,[-0.],0.0,[0.]
1724,[-1.86994179e-10],10000,[-0.],0.0,[0.]
1725,[-1.5263926e-10],10000,[-0.],0.0,[0.]
1726,[-1.24584719e-10],10000,[-0.],0.0,[0.]
1727,[-1.01677164e-10],10000,[-0.],0.0,[0.]
1728,[-8.29743611e-11],10000,[-0.],0.0,[0.]
1729,[-6.77055511e-11],10000,[-0.],0.0,[0.]
1730,[-5.52416288e-11],10000,[-0.],0.0,[0.]
1731,[-4.50682169e-11],10000,[-0.],0.0,[0.]
1732,[-3.67653562e-11],10000,[-0.],0.0,[0.]
1733,[-2.9989422e-11],10000,[-0.],0.0,[0.]
1734,[-2.44603919e-11],10000,[-0.],0.0,[0.]
1735,[-1.99490114e-11],10000,[-0.],0.0,[0.]
1736,[-1.62684989e-11],10000,[-0.],0.0,[0.]
1737,[-1.32662179e-11],10000,[-0.],0.0,[0.]
1738,[-1.08170521e-11],10000,[-0.],0.0,[0.]
1739,[-8.819244e-12],10000,[-0.],0.0,[0.]
1740,[-7.18992004e-12],10000,[-0.],0.0,[0.]
1741,[-5.86123423e-12],10000,[-0.],0.0,[0.]
1742,[-4.77766626e-12],10000,[-0.],0.0,[0.]
1743,[-3.8942234e-12],10000,[-0.],0.0,[0.]
1744,[-3.17411073e-12],10000,[-0.],0.0,[0.]
1745,[-2.58673552e-12],10000,[-0.],0.0,[0.]
1746,[-2.10824353e-12],10000,[-0.],0.0,[0.]
1747,[-1.59561808e-12],10000,[-0.],0.0,[0.]
1748,[-1.3036048e-12],10000,[-0.],0.0,[0.]
1749,[-1.07864414e-12],10000,[-0.],0.0,[0.]
1750,[-8.94713847e-13],10000,[-0.],0.0,[0.]
1751,[-7.42406804e-13],10000,[-0.],0.0,[0.]
1752,[-6.16085011e-13],10000,[-0.],0.0,[0.]
1753,[-5.11642079e-13],10000,[-0.],0.0,[0.]
1754,[-4.24995632e-13],10000,[-0.],0.0,[0.]
1755,[-3.52999987e-13],10000,[-0.],0.0,[0.]
1756,[-2.93311209e-13],10000,[-0.],0.0,[0.]
1757,[-2.43541135e-13],10000,[-0.],0.0,[0.]
1758,[-2.0260454e-13],10000,[-0.],0.0,[0.]
1759,[-1.68503227e-13],10000,[-0.],0.0,[0.]
1760,[-1.4015712e-13],10000,[-0.],0.0,[0.]
1761,[-1.16665843e-13],10000,[-0.],0.0,[0.]
1762,[-9.67977439e-14],10000,[-0.],0.0,[0.]
1763,[-8.07030372e-14],10000,[-0.],0.0,[0.]
1764,[-6.72278917e-14],10000,[-0.],0.0,[0.]
1765,[-5.58332586e-14],10000,[-0.],0.0,[0.]
1766,[-4.64467515e-14],10000,[-0.],0.0,[0.]
1767,[-3.882547e-14],10000,[-0.],0.0,[0.]
1768,[-3.22700388e-14],10000,[-0.],0.0,[0.]
1769,[-2.68275549e-14],10000,[-0.],0.0,[0.]
1770,[-2.23757434e-14],10000,[-0.],0.0,[0.]
1771,[-1.88118049e-14],10000,[-0.],0.0,[0.]
1772,[-1.55316456e-14],10000,[-0.],0.0,[0.]
1773,[-1.30337181e-14],10000,[-0.],0.0,[0.]
1774,[-1.08156575e-14],10000,[-0.],0.0,[0.]
1775,[-8.86894335e-15],10000,[-0.],0.0,[0.]
1776,[-7.39184115e-15],10000,[-0.],0.0,[0.]
1777,[-6.5041173e-15],10000,[-0.],0.0,[0.]
1778,[-5.28092543e-15],10000,[-0.],0.0,[0.]
1779,[-4.66925653e-15],10000,[-0.],0.0,[0.]
1780,[-3.69202509e-15],10000,[-0.],0.0,[0.]
1781,[-3.0204415e-15],10000,[-0.],0.0,[0.]
1782,[-2.41651758e-15],10000,[-0.],0.0,[0.]
1783,[-1.91803542e-15],10000,[-0.],0.0,[0.]
1784,[-1.52981175e-15],10000,[-0.],0.0,[0.]
1785,[-1.57197607e-15],10000,[-0.],0.0,[0.]
1786,[-1.26124463e-15],10000,[-0.],0.0,[0.]
1787,[-1.08882451e-15],10000,[-0.],0.0,[0.]
1788,[-8.66959047e-16],10000,[-0.],0.0,[0.]
1789,[-7.95769022e-16],10000,[-0.],0.0,[0.]
1790,[-6.0759171e-16],10000,[-0.],0.0,[0.]
1791,[-4.59827986e-16],10000,[-0.],0.0,[0.]
1792,[-3.85332649e-16],10000,[-0.],0.0,[0.]
1793,[-4.9867097e-16],10000,[-0.],0.0,[0.]
1794,[-2.70794187e-16],10000,[-0.],0.0,[0.]
1795,[-2.62906218e-16],10000,[-0.],0.0,[0.]
1796,[-2.94860168e-16],10000,[-0.],0.0,[0.]
1797,[-2.77432938e-16],10000,[-0.],0.0,[0.]
1798,[-3.6143241e-16],10000,[-0.],0.0,[0.]
1799,[-2.24464907e-16],10000,[-0.],0.0,[0.]
1800,[-2.94086569e-16],10000,[-0.],0.0,[0.]
1801,[-3.01425263e-16],10000,[-0.],0.0,[0.]
1802,[-2.97984931e-16],10000,[-0.],0.0,[0.]
1803,[-2.59487295e-16],10000,[-0.],0.0,[0.]
1804,[-3.12881947e-16],10000,[-0.],0.0,[0.]
1805,[-1.41810758e-16],10000,[-0.],0.0,[0.]
1806,[-2.68023651e-16],10000,[-0.],0.0,[0.]
1807,[-2.50547211e-16],10000,[-0.],0.0,[0.]
1808,[-2.89693299e-16],10000,[-0.],0.0,[0.]
1809,[-2.86951334e-16],10000,[-0.],0.0,[0.]
1810,[-3.49124671e-16],10000,[-0.],0.0,[0.]
1811,[-2.49479425e-16],10000,[-0.],0.0,[0.]
1812,[-3.12865026e-16],10000,[-0.],0.0,[0.]
1813,[-2.39778213e-16],10000,[-0.],0.0,[0.]
1814,[-2.87983988e-16],10000,[-0.],0.0,[0.]
1815,[-3.33072406e-16],10000,[-0.],0.0,[0.]
1816,[-2.97469351e-16],10000,[-0.],0.0,[0.]
1817,[-2.53393946e-16],10000,[-0.],0.0,[0.]
1818,[-2.70866184e-16],10000,[-0.],0.0,[0.]
1819,[-3.24935072e-16],10000,[-0.],0.0,[0.]
1820,[-3.00944187e-16],10000,[-0.],0.0,[0.]
1821,[-2.53833367e-16],10000,[-0.],0.0,[0.]
1822,[-3.03505458e-16],10000,[-0.],0.0,[0.]
1823,[-3.3243718e-16],10000,[-0.],0.0,[0.]
1824,[-2.72041915e-16],10000,[-0.],0.0,[0.]
1825,[-2.46854183e-16],10000,[-0.],0.0,[0.]
1826,[-1.60493932e-16],10000,[-0.],0.0,[0.]
1827,[-3.16769095e-16],10000,[-0.],0.0,[0.]
1828,[-2.35814961e-16],10000,[-0.],0.0,[0.]
1829,[-2.61362896e-16],10000,[-0.],0.0,[0.]
1830,[-3.05256637e-16],10000,[-0.],0.0,[0.]
1831,[-2.18944696e-16],10000,[-0.],0.0,[0.]
1832,[-2.96534902e-16],10000,[-0.],0.0,[0.]
1833,[-2.8875862e-16],10000,[-0.],0.0,[0.]
1834,[-2.30478672e-16],10000,[-0.],0.0,[0.]
1835,[-3.24783521e-16],10000,[-0.],0.0,[0.]
1836,[-2.70223901e-16],10000,[-0.],0.0,[0.]
1837,[-2.97972499e-16],10000,[-0.],0.0,[0.]
1838,[-3.52182709e-16],10000,[-0.],0.0,[0.]
1839,[-3.11403531e-16],10000,[-0.],0.0,[0.]
1840,[-2.06499675e-16],10000,[-0.],0.0,[0.]
1841,[-2.29359322e-16],10000,[-0.],0.0,[0.]
1842,[-3.11295383e-16],10000,[-0.],0.0,[0.]
1843,[-2.49550028e-16],10000,[-0.],0.0,[0.]
1844,[-1.96060919e-16],10000,[-0.],0.0,[0.]
1845,[-3.01008347e-16],10000,[-0.],0.0,[0.]
1846,[-2.65395893e-16],10000,[-0.],0.0,[0.]
1847,[-2.69595872e-16],10000,[-0.],0.0,[0.]
1848,[-2.23055299e-16],10000,[-0.],0.0,[0.]
1849,[-2.8008543e-16],10000,[-0.],0.0,[0.]
1850,[-2.99275721e-16],10000,[-0.],0.0,[0.]
1851,[-1.70381868e-16],10000,[-0.],0.0,[0.]
1852,[-3.30531684e-16],10000,[-0.],0.0,[0.]
1853,[-3.05544217e-16],10000,[-0.],0.0,[0.]
1854,[-2.93073214e-16],10000,[-0.],0.0,[0.]
1855,[-2.69229607e-16],10000,[-0.],0.0,[0.]
1856,[-2.96120949e-16],10000,[-0.],0.0,[0.]
1857,[-3.183244e-16],10000,[-0.],0.0,[0.]
1858,[-3.42794901e-16],10000,[-0.],0.0,[0.]
1859,[-2.80542362e-16],10000,[-0.],0.0,[0.]
1860,[-3.17810212e-16],10000,[-0.],0.0,[0.]
1861,[-2.81016036e-16],10000,[-0.],0.0,[0.]
1862,[-3.18692975e-16],10000,[-0.],0.0,[0.]
1863,[-2.82710163e-16],10000,[-0.],0.0,[0.]
1864,[0.],10000,[-0.],0.0,[0.]
1865,[0.],10000,[-0.],0.0,[0.]
1866,[0.],10000,[-0.],0.0,[0.]
1867,[0.],10000,[-0.],0.0,[0.]
1868,[0.],10000,[-0.],0.0,[0.]
1869,[0.],10000,[-0.],0.0,[0.]
1870,[0.],10000,[-0.],0.0,[0.]
1871,[0.],10000,[-0.],0.0,[0.]
1872,[0.],10000,[-0.],0.0,[0.]
1873,[0.],10000,[-0.],0.0,[0.]
1874,[0.],10000,[-0.],0.0,[0.]
1875,[0.],10000,[-0.],0.0,[0.]
1876,[0.],10000,[-0.],0.0,[0.]
1877,[-1.7316799e-09],10000,[-0.],0.0,[0.]
1878,[-3.25434315e-09],10000,[-0.],0.0,[0.]
1879,[-3.25473796e-09],10000,[-0.],0.0,[0.]
1880,[-3.25471193e-09],10000,[-0.],0.0,[0.]
1881,[-3.254691e-09],10000,[-0.],0.0,[0.]
1882,[-3.25467426e-09],10000,[-0.],0.0,[0.]
1883,[-3.25466087e-09],10000,[-0.],0.0,[0.]
1884,[-3.25465016e-09],10000,[-0.],0.0,[0.]
1885,[-3.25464159e-09],10000,[-0.],0.0,[0.]
1886,[-3.25463473e-09],10000,[-0.],0.0,[0.]
1887,[-3.25462925e-09],10000,[-0.],0.0,[0.]
1888,[-9.72251129e-10],10000,[-0.],0.0,[0.]
1889,[-9.93009096e-10],10000,[-0.],0.0,[0.]
1890,[-9.92319897e-10],10000,[-0.],0.0,[0.]
1891,[-9.91763635e-10],10000,[-0.],0.0,[0.]
1892,[-9.91318631e-10],10000,[-0.],0.0,[0.]
1893,[-9.90962633e-10],10000,[-0.],0.0,[0.]
1894,[-9.90677838e-10],10000,[-0.],0.0,[0.]
1895,[-9.90450006e-10],10000,[-0.],0.0,[0.]
1896,[-4.17347657e-10],10000,[-0.],0.0,[0.]
1897,[-4.26532989e-10],10000,[-0.],0.0,[0.]
1898,[2.73488405e-09],10000,[0.],0.0,[0.]
1899,[2.32557549e-09],10000,[0.],0.0,[0.]
1900,[1.87589329e-09],10000,[0.],0.0,[0.]
1901,[1.51604505e-09],10000,[0.],0.0,[0.]
1902,[1.22742201e-09],10000,[0.],0.0,[0.]
1903,[9.94416135e-10],10000,[0.],0.0,[0.]
1904,[8.05854117e-10],10000,[0.],0.0,[0.]
1905,[6.53131837e-10],10000,[0.],0.0,[0.]
1906,[5.29397864e-10],10000,[0.],0.0,[0.]
1907,[4.29133578e-10],10000,[0.],0.0,[0.]
1908,[3.47879006e-10],10000,[0.],0.0,[0.]
1909,[2.82024712e-10],10000,[0.],0.0,[0.]
1910,[2.28648205e-10],10000,[0.],0.0,[0.]
1911,[1.85382056e-10],10000,[0.],0.0,[0.]
